type,上海,北京,杭州,宁波,保定,南京,苏州,深圳,厦门,广州,date
AQI,96.75,51.70833333333334,82.625,71.16666666666667,103.08333333333331,97.45833333333331,110.41666666666669,56.29166666666666,56.375,38.875,2019-11-19
NO2,36.583333333333336,30.54166666666667,39.91666666666666,27.75,52.54166666666666,51.875,50.08333333333334,25.79166666666667,12.208333333333336,29.20833333333333,2019-11-19
PM2.5,34.291666666666664,19.0,34.625,16.916666666666668,47.0,34.416666666666664,41.583333333333336,33.291666666666664,24.875,19.83333333333333,2019-11-19
AQI,46.91666666666666,35.333333333333336,42.29166666666666,36.16666666666666,65.625,87.54166666666669,61.29166666666666,33.083333333333336,65.79166666666667,32.0,2019-02-07
NO2,14.833333333333336,8.75,15.583333333333336,11.791666666666664,15.0,14.791666666666664,13.833333333333336,15.583333333333336,17.291666666666668,15.416666666666664,2019-02-07
PM2.5,25.375,7.541666666666668,27.75,15.625,39.583333333333336,60.75,37.0,22.16666666666667,46.75,18.875,2019-02-07
AQI,79.0,40.0,58.0,54.0,49.0,54.0,62.0,20.0,37.0,29.0,2019-08-30
NO2,66.0,38.0,58.0,42.0,39.0,25.0,48.0,28.0,14.0,47.0,2019-08-30
PM2.5,58.0,11.0,39.0,38.0,19.0,31.0,44.0,8.0,24.0,13.0,2019-08-30
AQI,62.66666666666666,42.29166666666666,80.125,67.375,60.04166666666666,50.95833333333334,49.875,19.25,30.125,23.29166666666667,2019-08-18
NO2,30.08333333333333,31.0,31.83333333333333,28.125,32.208333333333336,29.04166666666667,23.54166666666667,22.75,18.95833333333333,30.125,2019-08-18
PM2.5,41.708333333333336,13.625,47.58333333333334,35.291666666666664,25.08333333333333,18.5,27.04166666666667,7.958333333333332,17.0,10.541666666666666,2019-08-18
AQI,43.83333333333334,62.55,71.65,32.7,63.3,73.9,64.2,21.55,24.2,33.35,2019-06-03
NO2,23.5,25.2,32.7,17.5,22.3,32.2,28.15,22.95,18.15,35.3,2019-06-03
PM2.5,30.6,27.3,37.65,19.0,26.85,43.1,30.65,10.05,13.35,17.75,2019-06-03
AQI,51.73913043478261,73.83333333333333,46.375,30.95833333333333,57.25,69.75,61.125,31.125,39.625,43.95833333333334,2019-06-17
NO2,31.54166666666667,29.66666666666667,32.25,21.625,24.20833333333333,36.458333333333336,33.541666666666664,13.208333333333336,14.541666666666664,29.70833333333333,2019-06-17
PM2.5,32.333333333333336,51.29166666666666,26.20833333333333,17.083333333333332,24.04166666666667,44.54166666666666,30.25,15.666666666666664,22.70833333333333,20.541666666666668,2019-06-17
AQI,50.95833333333334,135.33333333333334,59.91666666666666,47.70833333333334,121.66666666666669,29.5,63.70833333333334,37.66666666666666,47.25,45.16666666666666,2019-04-29
NO2,54.16666666666666,34.291666666666664,43.5,44.66666666666666,43.08333333333334,29.20833333333333,49.41666666666666,18.541666666666668,25.08333333333333,44.83333333333334,2019-04-29
PM2.5,35.0,101.79166666666669,41.41666666666666,31.45833333333333,91.25,17.791666666666668,44.83333333333334,22.08333333333333,26.70833333333333,22.58333333333333,2019-04-29
AQI,55.70833333333334,39.458333333333336,58.66666666666666,59.70833333333334,55.91666666666666,69.95833333333333,56.0,56.83333333333334,44.875,31.5,2019-04-01
NO2,43.08333333333334,27.45833333333333,42.125,34.791666666666664,34.375,49.66666666666666,41.375,21.25,15.208333333333336,33.208333333333336,2019-04-01
PM2.5,24.66666666666667,11.875,28.79166666666667,24.0,27.83333333333333,31.54166666666667,27.95833333333333,34.125,18.70833333333333,17.916666666666668,2019-04-01
AQI,66.08333333333333,76.66666666666667,67.66666666666667,56.08333333333334,72.66666666666667,73.25,72.29166666666667,49.79166666666666,68.33333333333333,26.54166666666667,2019-04-15
NO2,41.66666666666666,40.458333333333336,33.958333333333336,30.125,34.625,36.333333333333336,33.375,17.416666666666668,13.5,38.208333333333336,2019-04-15
PM2.5,34.5,43.41666666666666,32.541666666666664,16.916666666666668,34.208333333333336,35.583333333333336,36.333333333333336,28.54166666666667,34.541666666666664,14.416666666666664,2019-04-15
AQI,64.47826086956522,56.0,75.43478260869566,65.34782608695652,58.39130434782609,70.34782608695652,67.8695652173913,38.04347826086956,66.6086956521739,47.26086956521739,2019-04-14
NO2,42.60869565217392,22.043478260869566,53.65217391304348,33.82608695652174,30.695652173913047,56.91304347826087,37.0,22.391304347826086,41.73913043478261,50.26086956521739,2019-04-14
PM2.5,44.8695652173913,16.47826086956522,48.08695652173913,35.47826086956522,17.47826086956522,40.91304347826087,45.8695652173913,25.30434782608696,46.69565217391305,27.56521739130435,2019-04-14
AQI,51.375,64.75,64.16666666666667,60.29166666666666,59.08333333333334,55.25,76.04166666666667,43.29166666666666,47.25,42.333333333333336,2019-04-28
NO2,43.41666666666666,22.0,40.333333333333336,36.375,17.875,34.833333333333336,44.33333333333334,14.125,15.041666666666664,43.70833333333334,2019-04-28
PM2.5,30.33333333333333,46.04166666666666,43.0,32.416666666666664,41.5,34.458333333333336,52.79166666666666,18.5,20.375,22.83333333333333,2019-04-28
AQI,112.6875,36.68181818181818,73.66666666666667,65.5,37.79166666666666,89.08333333333331,101.66666666666669,41.16666666666666,50.91666666666666,53.33333333333334,2019-06-16
NO2,40.458333333333336,22.29166666666667,42.208333333333336,27.25,20.70833333333333,41.958333333333336,43.25,8.166666666666666,15.458333333333336,28.95833333333333,2019-06-16
PM2.5,77.20833333333333,23.5,44.95833333333334,33.666666666666664,20.875,51.875,65.16666666666667,19.25,29.83333333333333,21.166666666666668,2019-06-16
AQI,38.0,79.0,75.55,39.2,91.0,73.0,44.75,18.45,24.9,24.05,2019-06-02
NO2,25.0,36.21052631578947,34.8,33.3,35.2,31.4,26.85,24.5,13.0,35.0,2019-06-02
PM2.5,19.9,46.526315789473685,48.5,24.6,45.4,39.1,16.9,9.1,15.75,12.2,2019-06-02
AQI,37.5,74.125,50.66666666666666,50.08333333333334,73.33333333333333,58.16666666666666,39.333333333333336,43.29166666666666,33.333333333333336,46.375,2019-08-19
NO2,27.41666666666667,35.208333333333336,29.625,32.208333333333336,23.08333333333333,28.70833333333333,23.0,32.583333333333336,13.25,40.125,2019-08-19
PM2.5,17.958333333333332,39.458333333333336,28.54166666666667,31.58333333333333,36.75,21.58333333333333,17.625,22.79166666666667,19.166666666666668,26.41666666666667,2019-08-19
AQI,71.04347826086956,42.08695652173913,56.08695652173913,50.34782608695652,56.17391304347826,66.8695652173913,56.47826086956522,19.217391304347824,31.65217391304348,23.695652173913047,2019-08-31
NO2,32.95652173913044,26.695652173913047,33.78260869565217,34.17391304347826,39.95652173913044,28.82608695652174,36.65217391304348,15.608695652173912,11.304347826086955,28.91304347826087,2019-08-31
PM2.5,44.60869565217392,11.652173913043477,36.869565217391305,30.56521739130435,22.695652173913047,39.82608695652174,32.52173913043478,7.521739130434782,17.0,11.73913043478261,2019-08-31
AQI,25.8,52.86666666666667,29.66666666666667,19.666666666666668,60.93333333333333,41.46666666666667,26.6,38.13333333333333,22.066666666666666,47.8,2019-08-25
NO2,15.8,21.4,21.4,12.533333333333333,17.6,22.266666666666666,15.666666666666664,29.4,6.0,31.466666666666665,2019-08-25
PM2.5,13.133333333333333,21.86666666666667,13.666666666666664,7.666666666666668,32.53333333333333,21.066666666666666,10.666666666666666,24.86666666666667,6.8,32.46666666666667,2019-08-25
AQI,64.875,83.33333333333333,64.25,39.333333333333336,91.25,120.95833333333331,100.75,51.91666666666666,92.45833333333331,47.91666666666666,2019-02-06
NO2,29.08333333333333,22.0,16.541666666666668,15.833333333333336,21.33333333333333,32.458333333333336,22.79166666666667,14.416666666666664,16.75,13.916666666666664,2019-02-06
PM2.5,42.95833333333334,55.5,46.08333333333334,21.33333333333333,64.625,90.125,74.70833333333333,36.208333333333336,68.16666666666667,29.33333333333333,2019-02-06
AQI,93.66666666666669,76.20833333333333,45.16666666666666,60.54166666666666,74.83333333333333,80.66666666666667,82.04166666666667,74.25,69.41666666666667,68.08333333333333,2019-11-18
NO2,36.708333333333336,16.791666666666668,26.29166666666667,33.291666666666664,20.875,31.0,35.291666666666664,41.5,25.125,55.08333333333334,2019-11-18
PM2.5,50.83333333333334,18.875,23.04166666666667,34.5,24.54166666666667,33.583333333333336,45.25,46.79166666666666,44.66666666666666,39.833333333333336,2019-11-18
AQI,37.083333333333336,49.45833333333334,41.125,50.875,111.5,64.08333333333333,56.20833333333334,31.08333333333333,31.33333333333333,33.125,2019-02-12
NO2,31.83333333333333,23.33333333333333,24.20833333333333,38.91666666666666,38.54166666666666,35.875,37.833333333333336,21.79166666666667,9.958333333333334,29.75,2019-02-12
PM2.5,22.20833333333333,28.41666666666667,28.5,35.166666666666664,81.66666666666667,45.75,39.66666666666666,18.70833333333333,8.708333333333334,21.625,2019-02-12
AQI,52.91666666666666,31.16666666666667,74.54166666666667,44.58333333333334,72.29166666666667,80.70833333333333,60.16666666666666,60.58333333333334,41.375,82.29166666666667,2019-11-24
NO2,45.08333333333334,10.708333333333334,48.45833333333334,45.625,33.916666666666664,43.66666666666666,35.666666666666664,34.75,23.54166666666667,79.04166666666667,2019-11-24
PM2.5,36.41666666666666,8.291666666666666,52.91666666666666,29.16666666666667,46.33333333333334,55.75,39.833333333333336,38.41666666666666,26.125,47.75,2019-11-24
AQI,32.958333333333336,77.08333333333333,63.04166666666666,63.375,135.91666666666666,55.79166666666666,44.875,53.83333333333334,36.375,53.66666666666666,2019-11-30
NO2,58.45833333333334,35.666666666666664,56.04166666666666,64.16666666666667,54.625,58.54166666666666,66.5,37.458333333333336,29.875,52.29166666666666,2019-11-30
PM2.5,15.75,53.45833333333334,38.708333333333336,41.083333333333336,102.875,34.5,26.875,29.625,17.583333333333332,32.25,2019-11-30
AQI,50.54166666666666,58.75,55.25,54.25,60.66666666666666,76.66666666666667,53.20833333333334,44.66666666666666,48.04166666666666,57.45833333333334,2019-05-13
NO2,32.125,19.125,39.0,21.79166666666667,15.666666666666664,42.875,36.16666666666666,17.375,22.20833333333333,46.0,2019-05-13
PM2.5,24.20833333333333,18.45833333333333,37.833333333333336,21.041666666666668,15.5,49.45833333333334,30.95833333333333,27.20833333333333,29.58333333333333,23.16666666666667,2019-05-13
AQI,55.25,52.45833333333334,54.25,61.75,65.66666666666667,61.04166666666666,50.79166666666666,32.25,56.375,21.875,2019-05-07
NO2,25.29166666666667,30.5,25.625,17.375,28.33333333333333,34.166666666666664,31.375,20.541666666666668,8.541666666666666,34.791666666666664,2019-05-07
PM2.5,12.791666666666664,22.125,11.875,7.083333333333332,29.66666666666667,16.416666666666668,13.541666666666664,13.958333333333336,16.541666666666668,9.916666666666666,2019-05-07
AQI,33.142857142857146,75.28571428571429,48.714285714285715,27.285714285714285,104.71428571428572,54.28571428571429,51.0,53.0,61.28571428571429,54.42857142857143,2019-09-22
NO2,28.0,26.57142857142857,28.142857142857146,29.285714285714285,37.857142857142854,43.14285714285715,37.142857142857146,20.714285714285715,11.571428571428573,32.42857142857143,2019-09-22
PM2.5,16.571428571428573,45.28571428571429,24.57142857142857,13.714285714285715,61.42857142857143,21.285714285714285,24.0,25.42857142857143,27.42857142857143,24.285714285714285,2019-09-22
AQI,47.5,52.41666666666666,60.125,34.25,60.54166666666666,53.83333333333334,51.0,25.625,22.45833333333333,36.833333333333336,2019-07-11
NO2,44.33333333333334,22.91666666666667,31.625,33.416666666666664,25.16666666666667,35.291666666666664,39.5,26.16666666666667,14.291666666666664,42.95833333333334,2019-07-11
PM2.5,32.958333333333336,29.875,34.708333333333336,20.5,33.208333333333336,21.291666666666668,30.45833333333333,12.833333333333336,11.833333333333336,19.33333333333333,2019-07-11
AQI,53.125,50.29166666666666,51.5,30.58333333333333,62.125,67.16666666666667,56.91666666666666,21.125,27.70833333333333,31.125,2019-07-05
NO2,29.33333333333333,31.70833333333333,37.66666666666666,37.66666666666666,18.291666666666668,31.91666666666667,31.125,15.875,8.416666666666666,25.04166666666667,2019-07-05
PM2.5,36.958333333333336,27.375,31.0,17.625,31.41666666666667,32.25,30.79166666666667,8.208333333333334,12.708333333333336,12.333333333333336,2019-07-05
AQI,69.66666666666667,163.875,126.45833333333331,113.875,244.29166666666663,138.70833333333334,92.41666666666669,46.16666666666666,25.04166666666667,35.916666666666664,2019-01-03
NO2,57.29166666666666,79.66666666666667,61.33333333333334,65.33333333333333,101.0,65.41666666666667,63.0,33.166666666666664,21.625,36.5,2019-01-03
PM2.5,50.0,123.20833333333331,95.45833333333331,85.20833333333333,193.41666666666663,104.625,68.16666666666667,28.5,10.458333333333334,24.25,2019-01-03
AQI,117.2608695652174,231.34782608695653,83.0,89.43478260869566,197.34782608695653,78.17391304347827,107.8695652173913,64.8695652173913,44.52173913043478,66.43478260869566,2019-12-09
NO2,100.7391304347826,86.6086956521739,68.26086956521739,75.04347826086956,62.69565217391305,78.56521739130434,96.3913043478261,56.91304347826087,31.47826086956522,74.6086956521739,2019-12-09
PM2.5,88.2608695652174,182.1304347826087,58.26086956521739,64.21739130434783,150.08695652173913,55.43478260869565,78.65217391304348,39.95652173913044,27.82608695652174,41.91304347826087,2019-12-09
AQI,99.29166666666669,66.04166666666667,81.91666666666667,110.33333333333331,158.95833333333334,89.58333333333331,94.58333333333331,46.70833333333334,48.25,42.91666666666666,2019-01-17
NO2,79.08333333333333,58.83333333333334,46.25,55.20833333333334,77.75,58.79166666666666,56.79166666666666,26.5,19.875,37.5,2019-01-17
PM2.5,73.54166666666667,42.208333333333336,59.79166666666666,82.375,119.79166666666669,58.79166666666666,69.91666666666667,28.375,29.16666666666667,27.875,2019-01-17
AQI,47.08333333333334,64.08333333333333,35.625,36.208333333333336,76.08333333333333,65.75,63.66666666666666,55.08333333333334,25.125,49.83333333333334,2019-12-21
NO2,51.83333333333334,60.45833333333334,51.875,62.125,64.5,56.70833333333334,59.5,51.79166666666666,26.0,56.29166666666666,2019-12-21
PM2.5,32.166666666666664,45.0,22.375,21.0,54.41666666666666,46.83333333333334,45.625,35.708333333333336,15.583333333333336,27.70833333333333,2019-12-21
AQI,119.5,150.625,80.70833333333333,85.5,299.0416666666667,108.75,110.5,36.16666666666666,38.833333333333336,59.08333333333334,2019-03-01
NO2,63.79166666666666,58.70833333333334,43.375,65.45833333333333,81.875,69.08333333333333,81.91666666666667,17.791666666666668,20.08333333333333,52.16666666666666,2019-03-01
PM2.5,88.54166666666669,114.66666666666669,58.375,62.41666666666666,248.08333333333331,81.04166666666667,82.0,23.33333333333333,22.54166666666667,33.291666666666664,2019-03-01
AQI,66.73913043478261,50.08695652173913,53.78260869565217,52.17391304347826,51.17391304347826,68.1304347826087,72.6086956521739,51.21739130434783,46.43478260869565,47.47826086956522,2019-03-15
NO2,53.39130434782609,14.608695652173912,39.73913043478261,45.34782608695652,24.130434782608692,61.08695652173913,58.65217391304348,26.56521739130435,24.73913043478261,39.56521739130435,2019-03-15
PM2.5,46.43478260869565,9.956521739130435,29.43478260869565,34.17391304347826,17.434782608695652,33.78260869565217,46.0,35.21739130434783,15.347826086956523,32.39130434782609,2019-03-15
AQI,55.16666666666666,103.29166666666669,60.54166666666666,45.91666666666666,108.54166666666669,61.0,73.20833333333333,45.83333333333334,46.41666666666666,75.66666666666667,2019-10-23
NO2,43.95833333333334,63.58333333333334,48.45833333333334,37.16666666666666,68.375,48.41666666666666,46.41666666666666,19.95833333333333,15.583333333333336,46.04166666666666,2019-10-23
PM2.5,37.79166666666666,76.95833333333333,38.958333333333336,26.08333333333333,75.70833333333333,37.375,51.08333333333334,24.875,28.45833333333333,38.208333333333336,2019-10-23
AQI,67.41666666666667,73.54166666666667,43.125,39.833333333333336,62.5,86.625,86.16666666666669,37.458333333333336,53.91666666666666,51.16666666666666,2019-03-29
NO2,49.375,30.5,39.04166666666666,51.20833333333334,21.70833333333333,61.625,50.70833333333334,30.91666666666667,28.33333333333333,50.75,2019-03-29
PM2.5,45.29166666666666,22.04166666666667,24.58333333333333,21.25,25.08333333333333,63.5,60.125,22.45833333333333,32.708333333333336,29.16666666666667,2019-03-29
AQI,88.3913043478261,59.56521739130435,50.95652173913044,48.04347826086956,47.95652173913044,89.2608695652174,100.7391304347826,44.60869565217392,51.04347826086956,57.60869565217392,2019-03-28
NO2,75.21739130434783,27.347826086956523,36.69565217391305,55.08695652173913,16.782608695652176,54.56521739130435,68.73913043478261,29.91304347826087,30.130434782608692,56.47826086956522,2019-03-28
PM2.5,64.8695652173913,24.956521739130434,32.95652173913044,31.608695652173914,19.43478260869565,64.26086956521739,74.78260869565217,26.91304347826087,30.347826086956523,32.30434782608695,2019-03-28
AQI,47.54166666666666,73.58333333333333,55.29166666666666,51.41666666666666,84.5,55.16666666666666,52.16666666666666,51.95833333333334,45.16666666666666,76.20833333333333,2019-10-22
